record_id,source,name,legal_name,dba,type,category,extraction_processing_flag,phone,email,website,street_address,city,state,zip_code,county,lat,lng,license_number,license_state,license_type,license_status,license_expiration,date_issued,usda_hemp_flag,delivery,sells_seeds,home_delivery,business_category,product_focus,is_medical,is_adult_use,ownership_type,social_equity_status,sos_entity_match,sos_formation_date,sos_registered_agent,sos_entity_type,sos_status,sos_website,epa_air_permit,epa_npdes_permit,epa_rcra_generator,epa_facility_name,epa_facility_address,fire_marshal_permit,fire_marshal_violations,tier2_filed,sec_public_company,sec_cik,sec_ticker,patent_count,instagram_url,google_place_id,sales_priority,data_quality_score,notes
US-0031245,CI_Community,ThinC Distribution,"Dbm Industries, LLC","Dbm Industries, LLC",,Manufacturer - Type 6,PENDING,(619) 753-5108,Mccradylicensing@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,San Diego,,,DCC-10004670,CA,Manufacturer - Type 6,Active,07/16/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031246,CI_Community,"DBO Investments Desert, LLC","Dbo Investments Desert, LLC","Dbo Investments Desert, LLC",,Manufacturer - Type 6,PENDING,(310) 617-6718,Edward.Reyes@fromtheearth.Com,,Not Published,Data Not Available,CA,Data Not Available,Riverside,,,DCC-10004462,CA,Manufacturer - Type 6,Expired,01/05/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031247,CI_Community,DBO Investments DHS,Dbo Investments Dhs,Dbo Investments Dhs,,Manufacturer - Type 6,PENDING,(310) 617-6718,Tashi.Herzmark@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Riverside,,,DCC-10004045,CA,Manufacturer - Type 6,Surrendered,01/06/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031248,CI_Community,de Krown Enterprises LLC,"De Krown Enterprises, LLC","De Krown Enterprises, LLC",,Manufacturer - Type 6,PENDING,(916) 772-4936,Dave@dekrown.Com,,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,DCC-10003571,CA,Manufacturer - Type 6,Expired,06/27/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031249,CI_Community,CannaSutra,"Dec Medical Group, Inc.","Dec Medical Group, Inc.",,Manufacturer - Type 6,PENDING,Data Not Available,Bslome@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10002580,CA,Manufacturer - Type 6,Revoked,04/19/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031250,CI_Community,Deeper Dive LA Management,Deeper Dive La Management LLC,Deeper Dive La Management LLC,,Manufacturer - Type 6,PENDING,(248) 885-0011,Mnovello@novellolawfirm.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10004847,CA,Manufacturer - Type 6,Active,06/30/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031251,CI_Community,"Desert Sun Ventures, LLC","Desert Sun Ventures, LLC","Desert Sun Ventures, LLC",,Manufacturer - Type 6,PENDING,(949) 697-2335,Tom@dsvregulatory.Com,,Not Published,Data Not Available,CA,Data Not Available,Riverside,,,DCC-10004151,CA,Manufacturer - Type 6,Expired,04/13/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031252,CI_Community,"DEUS EXTRACTS, LLC","Deus Ex, LLC","Deus Ex, LLC",,Manufacturer - Type 6,PENDING,(714) 622-8067,Anneuhoang@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003233,CA,Manufacturer - Type 6,Expired,05/20/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031253,CI_Community,DHO LLC,Dho LLC,Dho LLC,,Manufacturer - Type 6,PENDING,(510) 372-3426,Goldmanbailey1@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10003354,CA,Manufacturer - Type 6,Expired,06/04/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031254,CI_Community,Data Not Available,"Dna Army Ca, Inc","Dna Army Ca, Inc",,Manufacturer - Type 6,PENDING,(248) 514-1705,Tony@dnagenetics.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10004313,CA,Manufacturer - Type 6,Surrendered,07/20/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031255,CI_Community,Lifted Edibles and Elevated Extracts,Dna Organics Inc,Dna Organics Inc,,Manufacturer - Type 6,PENDING,(419) 494-1855,Dave@lifted-Organics.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Cruz,,,DCC-10001976,CA,Manufacturer - Type 6,Expired,02/26/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031256,CI_Community,Doc Greens LLC,Doc Greens LLC,Doc Greens LLC,,Manufacturer - Type 6,PENDING,(707) 498-6878,Daniel@docgreens.Org,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10002837,CA,Manufacturer - Type 6,Expired,04/25/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031257,CI_Community,Donnelly Extracts,"Donnelly & Co., A Mutual Benefit Corporation","Donnelly & Co., A Mutual Benefit Corporation",,Manufacturer - Type 6,PENDING,(707) 234-4644,Rachel@donnellycannabis.Com,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,DCC-10003557,CA,Manufacturer - Type 6,Active,06/26/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031258,CI_Community,"Dream Teem, LLC","Dream Teem, LLC","Dream Teem, LLC",,Manufacturer - Type 6,PENDING,(818) 939-5000,Tonypalamara@att.Net,,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,DCC-10002410,CA,Manufacturer - Type 6,Expired,04/11/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031259,CI_Community,Drops,"Drops Cali, LLC","Drops Cali, LLC",,Manufacturer - Type 6,PENDING,(503) 896-8968,Elizabeth@dropscandies.Com,,Not Published,Data Not Available,CA,Data Not Available,Sonoma,,,DCC-10004821,CA,Manufacturer - Type 6,Active,06/27/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031260,CI_Community,Downtown Patient Group,"Dtpg Collective, Inc.","Dtpg Collective, Inc.",,Manufacturer - Type 6,PENDING,(213) 275-1599,Adhlaw@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003229,CA,Manufacturer - Type 6,Expired,05/18/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031261,CI_Community,LYFE SAUCE,"Dyvinel, Inc.","Dyvinel, Inc.",,Manufacturer - Type 6,PENDING,(818) 602-1566,Ellearubinstein@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003573,CA,Manufacturer - Type 6,Active,06/27/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031262,CI_Community,ELEPHANT EXTRACTS,E & D Labs LLC,E & D Labs LLC,,Manufacturer - Type 6,PENDING,(971) 719-3033,Elabs.Ca@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10003592,CA,Manufacturer - Type 6,Expired,06/29/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031263,CI_Community,High End,E-Manufacturing LLC,E-Manufacturing LLC,,Manufacturer - Type 6,PENDING,(661) 317-6726,Emanufacturing93505@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Kern,,,DCC-10004119,CA,Manufacturer - Type 6,Expired,03/11/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031264,CI_Community,Procan Labs,"Eagle Bay Enterprises, Inc.","Eagle Bay Enterprises, Inc.",,Manufacturer - Type 6,PENDING,(925) 984-3937,Mjunterbach@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Contra Costa,,,DCC-10003341,CA,Manufacturer - Type 6,Active,06/03/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031265,CI_Community,East Oakland Equity Gardens,East Oakland Equity Gardens,East Oakland Equity Gardens,,Manufacturer - Type 6,PENDING,(408) 636-8826,Bijouorganics@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10004052,CA,Manufacturer - Type 6,Expired,01/17/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031266,CI_Community,ECHO Distribution,"Echo Distribution, Inc.","Echo Distribution, Inc.",,Manufacturer - Type 6,PENDING,(415) 819-3076,"Andrew@taigainc.Net, Mark.Rhodes@greenerfrontiers.Com",,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,DCC-10003314,CA,Manufacturer - Type 6,Surrendered,04/21/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031267,CI_Community,Edgrow LLC,Edgrow LLC,Edgrow LLC,,Manufacturer - Type 6,PENDING,(657) 262-8070,Pgranja0408@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003693,CA,Manufacturer - Type 6,Expired,07/12/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031268,CI_Community,Etheridge Farms,Ef Ventures LLC,Ef Ventures LLC,,Manufacturer - Type 6,PENDING,(831) 334-6693,Admin@efventures.Us,,Not Published,Data Not Available,CA,Data Not Available,Santa Cruz,,,DCC-10004066,CA,Manufacturer - Type 6,Expired,01/27/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031269,CI_Community,"EFL, LLC","Efl, LLC","Efl, LLC",,Manufacturer - Type 6,PENDING,(707) 485-3119,Compliance@ecofarmlabs.Com,,Not Published,Data Not Available,CA,Data Not Available,Sonoma,,,DCC-10003113,CA,Manufacturer - Type 6,Surrendered,11/21/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031270,CI_Community,Nature's Market,"Eh Tech, Inc.","Eh Tech, Inc.",,Manufacturer - Type 6,PENDING,(702) 677-2550,Sarah@naturesmarket.Co,,Not Published,Data Not Available,CA,Data Not Available,Orange,,,DCC-10003492,CA,Manufacturer - Type 6,Expired,06/19/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031271,CI_Community,"EIGHT ONE EIGHT COLLECTIVE, INC.","Eight One Eight Collective, Inc.","Eight One Eight Collective, Inc.",,Manufacturer - Type 6,PENDING,(310) 401-0918,The818collective@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10004817,CA,Manufacturer - Type 6,Expired,06/24/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031272,CI_Community,"EJF<, Inc.","Ejf, Inc.","Ejf, Inc.",,Manufacturer - Type 6,PENDING,(213) 400-0513,Kenji@breal.Tv,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10004919,CA,Manufacturer - Type 6,Expired,06/30/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031273,CI_Community,"El Dorado Processing, LLC","El Dorado Processing, LLC","El Dorado Processing, LLC",,Manufacturer - Type 6,PENDING,(805) 270-4805,Ryaneldoradobrandsca@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,San Luis Obispo,,,DCC-10004805,CA,Manufacturer - Type 6,Surrendered,06/22/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031274,CI_Community,"Sundae School, Flavor Burst Farms",Elefante Inc,Elefante Inc,,Manufacturer - Type 6,PENDING,(832) 969-8191,Managers@elefanteinc.Com,,Not Published,Data Not Available,CA,Data Not Available,San Francisco,,,DCC-10002404,CA,Manufacturer - Type 6,Active,04/11/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031275,CI_Community,Elephant Extracts LLC,Elephant Extracts LLC,Elephant Extracts LLC,,Manufacturer - Type 6,PENDING,(805) 748-6077,Barash.Yonathan@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10003687,CA,Manufacturer - Type 6,Expired,07/11/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031276,CI_Community,Elevate Farmz,"Elevate Farmz, LLC","Elevate Farmz, LLC",,Manufacturer - Type 6,PENDING,(310) 487-4200,Gregg@elevatefarmz.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003902,CA,Manufacturer - Type 6,Expired,10/02/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031277,CI_Community,"Elevate Manufacturing, Inc.","Elevate Manufacturing, Inc.","Elevate Manufacturing, Inc.",,Manufacturer - Type 6,PENDING,(213) 267-5016,Nate@elevatemanufacturingca.Com,,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,,,DCC-10004802,CA,Manufacturer - Type 6,Surrendered,06/22/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031278,CI_Community,Elevation Distro,"Elevation Distro, LLC","Elevation Distro, LLC",,Manufacturer - Type 6,PENDING,(530) 557-9295,Data Not Available,,Not Published,Data Not Available,CA,Data Not Available,Nevada,,,DCC-10003567,CA,Manufacturer - Type 6,Active,06/26/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031279,CI_Community,Emerald Bay Extracts,Emerald Bay Wellness,Emerald Bay Wellness,,Manufacturer - Type 6,PENDING,(508) 736-7349,Thomas@emeraldbayextracts.Com,,Not Published,Data Not Available,CA,Data Not Available,Nevada,,,DCC-10002192,CA,Manufacturer - Type 6,Active,03/26/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031280,CI_Community,Kush Republic,Emerald City Organics Inc.,Emerald City Organics Inc.,,Manufacturer - Type 6,PENDING,(323) 345-4590,Thchealing@att.Net,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003142,CA,Manufacturer - Type 6,Active,05/22/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031281,CI_Community,"Emerald Family Farms, LLC","Emerald Family Farms, LLC","Emerald Family Farms, LLC",,Manufacturer - Type 6,PENDING,(310) 552-9064,Kevin@receivershipspecialists.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,DCC-10002151,CA,Manufacturer - Type 6,Expired,03/20/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031282,CI_Community,"Emerald Labs, LLC - USE THIS APPLICATION","Emerald Labs, LLC","Emerald Labs, LLC",,Manufacturer - Type 6,PENDING,(949) 550-8313,Gerald@emlabsca.Com,,Not Published,Data Not Available,CA,Data Not Available,San Diego,,,DCC-10004080,CA,Manufacturer - Type 6,Revoked,02/06/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031283,CI_Community,Emerald Sun,"Emerald Sun Manufacturing, LLC","Emerald Sun Manufacturing, LLC",,Manufacturer - Type 6,PENDING,(707) 861-8118,Data Not Available,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,DCC-10003158,CA,Manufacturer - Type 6,Surrendered,05/10/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031284,CI_Community,Eminent Extracts,Eminent Group LLC,Eminent Group LLC,,Manufacturer - Type 6,PENDING,(916) 800-1995,Keon@eminentextracts.Com,,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,DCC-10003053,CA,Manufacturer - Type 6,Expired,05/01/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031285,CI_Community,Enapsema Inc,Enapsema Inc,Enapsema Inc,,Manufacturer - Type 6,PENDING,(310) 956-9894,Gusmak323@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10004916,CA,Manufacturer - Type 6,Expired,06/29/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031286,CI_Community,"Enlighten Industries, Inc","Enlighten Industries, Inc","Enlighten Industries, Inc",,Manufacturer - Type 6,PENDING,(925) 718-6457,Enlightenindustriesinc@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10003864,CA,Manufacturer - Type 6,Surrendered,05/04/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031287,CI_Community,Data Not Available,"Etain Health, LLC","Etain Health, LLC",,Manufacturer - Type 6,PENDING,(914) 437-7898,Jstevens@etainhealth.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003704,CA,Manufacturer - Type 6,Surrendered,06/24/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031288,CI_Community,Evergreen Management Services LLC,Evergreen Management Services LLC,Evergreen Management Services LLC,,Manufacturer - Type 6,PENDING,(949) 468-6420,Mikaelkmarczak@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,,,DCC-10002933,CA,Manufacturer - Type 6,Expired,04/26/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031289,CI_Community,#hashtag,"Extract Solutions, Inc.","Extract Solutions, Inc.",,Manufacturer - Type 6,PENDING,(224) 628-2313,Sergej@extractsolutionsinc.Com,,Not Published,Data Not Available,CA,Data Not Available,Sonoma,,,DCC-10005108,CA,Manufacturer - Type 6,Active,10/06/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031290,CI_Community,Farm 209 Manufacturing,Farm 209 LLC,Farm 209 LLC,,Manufacturer - Type 6,PENDING,(209) 602-9099,Ann@greensmarket.Net,,Not Published,Data Not Available,CA,Data Not Available,Stanislaus,,,DCC-10004841,CA,Manufacturer - Type 6,Active,06/29/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031291,CI_Community,Data Not Available,Feedlot Holdings LLC,Feedlot Holdings LLC,,Manufacturer - Type 6,PENDING,(951) 383-7781,Jp@greenimperium.Com,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,DCC-10004366,CA,Manufacturer - Type 6,Expired,09/30/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031292,CI_Community,FF Consulting LLC,Ff Consulting LLC,Ff Consulting LLC,,Manufacturer - Type 6,PENDING,(818) 850-9160,Famousfarmsla@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003373,CA,Manufacturer - Type 6,Surrendered,05/29/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031293,CI_Community,Fiore Farms Manufacturing LLC,Fiore Farms Manufacturing LLC,Fiore Farms Manufacturing LLC,,Manufacturer - Type 6,PENDING,(818) 331-3306,Emovagharian@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,,,DCC-10004818,CA,Manufacturer - Type 6,Expired,06/24/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031294,CI_Community,First MC Processing,"First Mc Processing, LLC","First Mc Processing, LLC",,Manufacturer - Type 6,PENDING,(510) 681-7003,Kew@paradigmcannabis.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,DCC-10002162,CA,Manufacturer - Type 6,Expired,03/21/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031295,CI_Community,Flora Manufacturing,Flora Holding Group,Flora Holding Group,,Manufacturer - Type 6,PENDING,(623) 734-6708,Travis@azpremiermanagement.Com,,Not Published,Data Not Available,CA,Data Not Available,Riverside,,,DCC-10002007,CA,Manufacturer - Type 6,Expired,03/04/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031296,CI_Community,Floracy,"Floracy, Inc.","Floracy, Inc.",,Manufacturer - Type 6,PENDING,(530) 263-9364,Harry@floracy.Com,,Not Published,Data Not Available,CA,Data Not Available,Nevada,,,DCC-10003390,CA,Manufacturer - Type 6,Active,06/07/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031297,CI_Community,"Fluids Manufacturing, Mammoth Distribution","Fluids Manufacturing, Inc","Fluids Manufacturing, Inc",,Manufacturer - Type 6,PENDING,(831) 291-3812,Adam@mammoth.Org,,Not Published,Data Not Available,CA,Data Not Available,Mono,,,DCC-10001352,CA,Manufacturer - Type 6,Surrendered,12/11/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031298,CI_Community,"Mammoth Distribution, Heavy Hitters","Fluids Manufacturing, Inc.","Fluids Manufacturing, Inc.",,Manufacturer - Type 6,PENDING,(831) 291-3812,Jeremy@mammoth.Org,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003641,CA,Manufacturer - Type 6,Active,07/08/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031299,CI_Community,"Foothill Farms, LLC","Foothill Farms, LLC","Foothill Farms, LLC",,Manufacturer - Type 6,PENDING,(949) 500-3146,Doranandry@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Kern,,,DCC-10002817,CA,Manufacturer - Type 6,Expired,04/24/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031300,CI_Community,"Fresh Green Medical Assoc., Inc","Freshgreen Medical Association, Inc","Freshgreen Medical Association, Inc",,Manufacturer - Type 6,PENDING,(408) 472-7486,Data Not Available,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10004832,CA,Manufacturer - Type 6,Active,06/29/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031301,CI_Community,Data Not Available,"Frlish Farms Cultivation 2, LLC","Frlish Farms Cultivation 2, LLC",,Manufacturer - Type 6,PENDING,(510) 610-7444,Licensing@shopharborside.Com,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,DCC-10002928,CA,Manufacturer - Type 6,Surrendered,04/26/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031302,CI_Community,"From the Earth, LLC","From The Earth, LLC","From The Earth, LLC",,Manufacturer - Type 6,PENDING,(310) 617-6718,Tashi.Herzmark@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Riverside,,,DCC-10002722,CA,Manufacturer - Type 6,Expired,04/23/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
